backdrop_path,title,original_language,original_title,overview,poster_path,media_type,genre_ids,popularity,release_date,vote_average,vote_count
https://image.tmdb.org/t/p/w1280/iHc14vucwUMl6WuvQa4iPfoEdy9.jpg,Luckiest Girl Alive,en,Luckiest Girl Alive,A successful woman in New York City finds her life upended when she is forced to confront a dark truth that threatens to unravel her meticulously crafted life.,https://image.tmdb.org/t/p/w1280/e0vrbTmTf2ZcW5CIS9qJ8FDbsU9.jpg,movie,"[18, 53, 9648]",169.221,2022-09-30,6.64,442
https://image.tmdb.org/t/p/w1280/nUaPnsDwdhtWEYKuMTJBZzzijiZ.jpg,Uncharted,en,Uncharted,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",https://image.tmdb.org/t/p/w1280/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg,movie,"[28, 12]",296.529,2022-02-10,7.09,3861
https://image.tmdb.org/t/p/w1280/j2Pp4MypUb9WBLSRwjqraU9f2hC.jpg,The Lost King,en,The Lost King,"An amateur historian defies the academic establishment in her efforts to find King Richard III's remains, which were lost for over 500 years.",https://image.tmdb.org/t/p/w1280/bvteSajbZguotujz0e4Y8JpgJ1G.jpg,movie,"[18, 35]",23.129,2022-10-07,7.6,10
https://image.tmdb.org/t/p/w1280/rSPw7tgCH9c6NqICZef4kZjFOQ5.jpg,The Godfather,en,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",https://image.tmdb.org/t/p/w1280/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,movie,"[18, 80]",115.085,1972-03-14,8.716,16888
https://image.tmdb.org/t/p/w1280/s4ZEtO5Lo444WJ5lBVyYARAq08.jpg,Rosaline,en,Rosaline,"Left heartbroken after Romeo begins to pursue her cousin Juliet, Rosaline schemes to foil the famous romance and win back her guy in this comedic twist of Shakespeare's Romeo and Juliet.",https://image.tmdb.org/t/p/w1280/jQHrbzVy6ptopxqUohV6PcmmVcY.jpg,movie,"[35, 10749]",163.824,2022-10-11,7.5,130
https://image.tmdb.org/t/p/w1280/r2GAjd4rNOHJh6i6Y0FntmYuPQW.jpg,No Time to Die,en,No Time to Die,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",https://image.tmdb.org/t/p/w1280/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg,movie,"[12, 28, 53]",128.183,2021-09-29,7.448,4721
https://image.tmdb.org/t/p/w1280/t4mzypFVjY6toyBXAmfrIaWcUXa.jpg,Lost Bullet,fr,Balle perdue,"A small time delinquent, turned police mechanic for a go fast task force, is forced to defend his innocence when his mentor is killed by dirty cops.",https://image.tmdb.org/t/p/w1280/qnlChF8U4diiykXQYs1miigGy7t.jpg,movie,"[28, 53, 80]",38.249,2020-06-19,6.637,577
https://image.tmdb.org/t/p/w1280/9BBTo63ANSmhC4e6r62OJFuK2GL.jpg,The Avengers,en,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",https://image.tmdb.org/t/p/w1280/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,movie,"[878, 28, 12]",177.5,2012-04-25,7.707,27748
https://image.tmdb.org/t/p/w1280/p9jmVtmm29dCHDHBFrOR6WNNaeO.jpg,Ant-Man and the Wasp: Quantumania,en,Ant-Man and the Wasp: Quantumania,"Superhero duo Scott Lang and Hope Van Dyne, together with Hope's parents Hank Pym and Janet Van Dyne, find themselves exploring the Quantum Realm, interacting with strange new creatures, and embarking on an adventure that will push them beyond the limits of what they thought was possible.",https://image.tmdb.org/t/p/w1280/fa9TNxYyDdRcFAPJ6rvKf3ZrVtB.jpg,movie,"[12, 878, 35]",33.418,2023-02-15,0.0,0
https://image.tmdb.org/t/p/w1280/AcStyrENNAzGB7hkCPe1YWgFgWM.jpg,The Twin,en,The Twin,"Every parent's worst nightmare is just the beginning for Rachel's ordeal as in the aftermath of a tragic accident, she and her husband Anthony decide to move to the other side of the world to focus on their surviving twin son Elliot.  What begins as a time of healing and isolation in the Finnish countryside turns into a desperate battle for the very soul of their son as an entity claiming to be his dead twin brother takes over Elliot — setting Rachel on a diabolical journey to unravel the horrible truth about her twin son.",https://image.tmdb.org/t/p/w1280/uUUSkKQEptTHjYejxzaT5TVkiAG.jpg,movie,"[27, 9648]",762.835,2022-04-06,6.062,97
